s.id,frq,fpm,ref#
s#600955,2,0.06989087971894921,67
s#231306,2,0.06989087971894921,67
s#294314,2,0.06989087971894921,67
s#246370,2,0.06989087971894921,67
s#832635,2,0.06989087971894921,67
s#7550,2,0.06989087971894921,67
s#282127,2,0.06989087971894921,67
s#377239,2,0.06989087971894921,67
s#670929,2,0.06989087971894921,67
s#758402,2,0.06989087971894921,67
s#831309,2,0.06989087971894921,67
s#766025,2,0.06989087971894921,67
s#185412,2,0.06989087971894921,67
s#857652,2,0.06989087971894921,67
s#862200,2,0.06989087971894921,67
s#249248,2,0.06989087971894921,67
s#650493,2,0.06989087971894921,67
s#509974,2,0.06989087971894921,67
s#250144,2,0.06989087971894921,67
s#1002476,2,0.06989087971894921,67
s#670039,2,0.06989087971894921,67
s#674213,2,0.06989087971894921,67
s#401272,2,0.06989087971894921,67
s#868658,2,0.06989087971894921,67
s#636811,2,0.06989087971894921,67
s#399018,2,0.06989087971894921,67
s#1029230,2,0.06989087971894921,67
s#491941,2,0.06989087971894921,67
s#199649,2,0.06989087971894921,67
s#199506,2,0.06989087971894921,67
s#412340,2,0.06989087971894921,67
s#405157,2,0.06989087971894921,67
s#282128,2,0.06989087971894921,67
s#468379,2,0.06989087971894921,67
s#161236,2,0.06989087971894921,67
s#993872,2,0.06989087971894921,67
s#747214,2,0.06989087971894921,67
s#207478,2,0.06989087971894921,67
s#590470,2,0.06989087971894921,67
s#312687,2,0.06989087971894921,67
s#355928,2,0.06989087971894921,67
s#469966,2,0.06989087971894921,67
s#1032144,3,0.1048363195784238,67
s#1021675,3,0.1048363195784238,67
s#362819,8,0.27956351887579683,71
s#460433,9,0.3145089587352714,71
s#481642,9,0.3145089587352714,71
s#417159,9,0.3145089587352714,71
s#618629,9,0.3145089587352714,71
s#251913,12,0.4193452783136952,71
s#647987,9,0.3145089587352714,71
s#911196,10,0.349454398594746,71
s#845316,10,0.349454398594746,71
s#26388,10,0.349454398594746,71
s#577808,9,0.3145089587352714,71
s#225893,10,0.349454398594746,71
s#264407,15,0.5241815978921189,71
s#308377,15,0.5241815978921189,71
s#453341,14,0.4892361580326444,71
s#217208,13,0.45429071817316985,71
s#819192,13,0.45429071817316985,71
s#380009,12,0.4193452783136952,71
s#345041,12,0.4193452783136952,71
s#424161,12,0.4193452783136952,71
s#484825,12,0.4193452783136952,71
s#292162,12,0.4193452783136952,71
s#726689,11,0.3843998384542206,71
s#378645,9,0.3145089587352714,71
s#357373,9,0.3145089587352714,71
s#91588,9,0.3145089587352714,71
s#447267,8,0.27956351887579683,71
s#385200,8,0.27956351887579683,71
s#392947,8,0.27956351887579683,71
s#590217,8,0.27956351887579683,71
s#727926,8,0.27956351887579683,71
s#501760,8,0.27956351887579683,71
s#461669,8,0.27956351887579683,71
s#551005,8,0.27956351887579683,71
s#601731,8,0.27956351887579683,71
s#536303,8,0.27956351887579683,71
s#95530,8,0.27956351887579683,71
s#997557,9,0.3145089587352714,71
s#898793,9,0.3145089587352714,71
s#822246,9,0.3145089587352714,71
s#224023,9,0.3145089587352714,71
s#187447,9,0.3145089587352714,71
s#30814,9,0.3145089587352714,71
s#1899,9,0.3145089587352714,71
s#601687,9,0.3145089587352714,71
s#14555,9,0.3145089587352714,71
s#246414,9,0.3145089587352714,71
s#402092,8,0.27956351887579683,71
s#328350,9,0.3145089587352714,71
s#1010279,12,0.4193452783136952,71
s#842649,7,0.2446180790163222,74
s#760009,8,0.27956351887579683,74
s#455876,8,0.27956351887579683,74
s#320331,8,0.27956351887579683,74
s#409093,8,0.27956351887579683,74
s#324163,9,0.3145089587352714,74
s#49922,10,0.349454398594746,74
s#657729,10,0.349454398594746,74
s#26755,11,0.3843998384542206,74
s#62067,12,0.4193452783136952,74
s#58286,12,0.4193452783136952,74
s#63212,12,0.4193452783136952,74
s#56488,12,0.4193452783136952,74
s#101108,13,0.45429071817316985,74
s#561824,13,0.45429071817316985,74
s#521184,14,0.4892361580326444,74
s#801693,17,0.5940724776110683,74
s#410805,20,0.698908797189492,74
s#738083,5,0.174727199297373,74
s#865730,5,0.174727199297373,74
s#769551,8,0.27956351887579683,74
s#836266,8,0.27956351887579683,74
s#880972,8,0.27956351887579683,74
s#374567,7,0.2446180790163222,74
s#1042345,5,0.174727199297373,74
s#1000644,6,0.2096726391568476,74
s#988188,6,0.2096726391568476,74
s#810360,6,0.2096726391568476,74
s#648243,6,0.2096726391568476,74
s#412815,6,0.2096726391568476,74
s#969260,6,0.2096726391568476,74
s#650974,6,0.2096726391568476,74
s#1010253,6,0.2096726391568476,74
s#102798,4,0.13978175943789842,74
s#18621,6,0.2096726391568476,74
s#225764,6,0.2096726391568476,74
s#400531,6,0.2096726391568476,74
s#749235,7,0.2446180790163222,74
s#716123,5,0.174727199297373,74
s#595929,7,0.2446180790163222,74
s#77005,7,0.2446180790163222,74
s#49217,7,0.2446180790163222,74
s#558988,7,0.2446180790163222,74
s#267798,7,0.2446180790163222,74
s#72555,6,0.2096726391568476,74
s#23839,5,0.174727199297373,74
s#339479,4,0.13978175943789842,74
s#217038,4,0.13978175943789842,74
s#232819,4,0.13978175943789842,74
s#427371,5,0.174727199297373,74
s#618,20,0.698908797189492,82
s#137876,24,0.8386905566273904,82
s#219030,24,0.8386905566273904,82
s#613076,24,0.8386905566273904,82
s#653152,24,0.8386905566273904,82
s#1026132,24,0.8386905566273904,82
s#1007548,25,0.8736359964868651,82
s#425593,27,0.9435268762058142,82
s#150803,27,0.9435268762058142,82
s#667625,24,0.8386905566273904,82
s#141911,27,0.9435268762058142,82
s#1017423,28,0.9784723160652888,82
s#415295,28,0.9784723160652888,82
s#151698,28,0.9784723160652888,82
s#545369,28,0.9784723160652888,82
s#1032715,28,0.9784723160652888,82
s#618941,28,0.9784723160652888,82
s#133828,30,1.0483631957842379,82
s#136608,30,1.0483631957842379,82
s#619119,27,0.9435268762058142,82
s#190462,20,0.698908797189492,82
s#130712,24,0.8386905566273904,82
s#401628,20,0.698908797189492,82
s#1054750,20,0.698908797189492,82
s#9028,20,0.698908797189492,82
s#307253,20,0.698908797189492,82
s#705829,20,0.698908797189492,82
s#26088,20,0.698908797189492,82
s#692781,20,0.698908797189492,82
s#624815,20,0.698908797189492,82
s#657999,20,0.698908797189492,82
s#514373,24,0.8386905566273904,82
s#482231,20,0.698908797189492,82
s#142282,21,0.7338542370489667,82
s#294081,21,0.7338542370489667,82
s#151988,21,0.7338542370489667,82
s#427525,22,0.7687996769084412,82
s#675319,22,0.7687996769084412,82
s#1048604,24,0.8386905566273904,82
s#427519,24,0.8386905566273904,82
s#1059482,24,0.8386905566273904,82
s#359770,20,0.698908797189492,82
s#412599,24,0.8386905566273904,82
s#696525,20,0.698908797189492,82
s#151052,32,1.1182540755031873,82
s#151568,45,1.572544793676357,82
s#530118,40,1.397817594378984,82
s#766632,36,1.2580358349410856,82
s#354127,33,1.153199515362662,82
s#144191,30,1.0483631957842379,82
s#967627,12,0.4193452783136952,86
s#908864,12,0.4193452783136952,86
s#264416,12,0.4193452783136952,86
s#479679,12,0.4193452783136952,86
s#186151,13,0.45429071817316985,86
s#261293,13,0.45429071817316985,86
s#536125,11,0.3843998384542206,86
s#875992,13,0.45429071817316985,86
s#493209,13,0.45429071817316985,86
s#442346,12,0.4193452783136952,86
s#664207,11,0.3843998384542206,86
s#535143,11,0.3843998384542206,86
s#522328,11,0.3843998384542206,86
s#441863,13,0.45429071817316985,86
s#102170,11,0.3843998384542206,86
s#536168,11,0.3843998384542206,86
s#373082,11,0.3843998384542206,86
s#712142,10,0.349454398594746,86
s#711891,10,0.349454398594746,86
s#667261,10,0.349454398594746,86
s#623013,10,0.349454398594746,86
s#214108,10,0.349454398594746,86
s#669164,10,0.349454398594746,86
s#525851,10,0.349454398594746,86
s#544434,11,0.3843998384542206,86
s#441833,14,0.4892361580326444,86
s#1027163,29,1.0134177559247635,86
s#209149,14,0.4892361580326444,86
s#304203,26,0.9085814363463397,86
s#733774,24,0.8386905566273904,86
s#536065,22,0.7687996769084412,86
s#251746,22,0.7687996769084412,86
s#606862,21,0.7338542370489667,86
s#908810,38,1.3279267146600349,86
s#835583,10,0.349454398594746,86
s#715541,14,0.4892361580326444,86
s#105176,10,0.349454398594746,86
s#988254,21,0.7338542370489667,86
s#724993,10,0.349454398594746,86
s#442495,18,0.6290179174705428,86
s#660635,17,0.5940724776110683,86
s#694652,15,0.5241815978921189,86
s#247610,15,0.5241815978921189,86
s#645831,15,0.5241815978921189,86
s#49306,10,0.349454398594746,86
s#988255,15,0.5241815978921189,86
s#691869,14,0.4892361580326444,86
s#539214,14,0.4892361580326444,86
s#864900,19,0.6639633573300174,86
s#210007,14,0.4892361580326444,86
s#702856,4,0.13978175943789842,90
s#710528,4,0.13978175943789842,90
s#375850,4,0.13978175943789842,90
s#877982,4,0.13978175943789842,90
s#116784,4,0.13978175943789842,90
s#295185,7,0.2446180790163222,90
s#823188,12,0.4193452783136952,90
s#688809,10,0.349454398594746,90
s#628072,10,0.349454398594746,90
s#780893,10,0.349454398594746,90
s#702421,9,0.3145089587352714,90
s#666922,8,0.27956351887579683,90
s#623992,8,0.27956351887579683,90
s#844854,8,0.27956351887579683,90
s#705426,8,0.27956351887579683,90
s#239146,8,0.27956351887579683,90
s#799758,8,0.27956351887579683,90
s#792315,5,0.174727199297373,90
s#491610,12,0.4193452783136952,90
s#77075,6,0.2096726391568476,90
s#394872,6,0.2096726391568476,90
s#689272,6,0.2096726391568476,90
s#662595,6,0.2096726391568476,90
s#649325,6,0.2096726391568476,90
s#77943,6,0.2096726391568476,90
s#698873,6,0.2096726391568476,90
s#385717,6,0.2096726391568476,90
s#769074,6,0.2096726391568476,90
s#772965,6,0.2096726391568476,90
s#777723,6,0.2096726391568476,90
s#790218,6,0.2096726391568476,90
s#870946,6,0.2096726391568476,90
s#708188,6,0.2096726391568476,90
s#897953,6,0.2096726391568476,90
s#302442,12,0.4193452783136952,90
s#704526,14,0.4892361580326444,90
s#704299,12,0.4193452783136952,90
s#140020,4,0.13978175943789842,90
s#691023,4,0.13978175943789842,90
s#1046434,4,0.13978175943789842,90
s#1008055,4,0.13978175943789842,90
s#671024,4,0.13978175943789842,90
s#933938,5,0.174727199297373,90
s#945887,5,0.174727199297373,90
s#1049129,5,0.174727199297373,90
s#438381,24,0.8386905566273904,90
s#1024005,24,0.8386905566273904,90
s#240926,20,0.698908797189492,90
s#591629,15,0.5241815978921189,90
s#703988,4,0.13978175943789842,90
s#26491,24,0.8386905566273904,94
s#425922,24,0.8386905566273904,94
s#185188,24,0.8386905566273904,94
s#26473,24,0.8386905566273904,94
s#420227,24,0.8386905566273904,94
s#26470,24,0.8386905566273904,94
s#26483,24,0.8386905566273904,94
s#26479,24,0.8386905566273904,94
s#26476,24,0.8386905566273904,94
s#534067,24,0.8386905566273904,94
s#1025076,25,0.8736359964868651,94
s#377832,25,0.8736359964868651,94
s#62357,24,0.8386905566273904,94
s#226947,25,0.8736359964868651,94
s#142391,35,1.223090395081611,94
s#136409,24,0.8386905566273904,94
s#333050,35,1.223090395081611,94
s#197202,36,1.2580358349410856,94
s#27979,35,1.223090395081611,94
s#525450,34,1.1881449552221366,94
s#213206,32,1.1182540755031873,94
s#136576,32,1.1182540755031873,94
s#389242,30,1.0483631957842379,94
s#312618,30,1.0483631957842379,94
s#32759,40,1.397817594378984,94
s#478352,30,1.0483631957842379,94
s#726526,25,0.8736359964868651,94
s#389063,30,1.0483631957842379,94
s#417125,28,0.9784723160652888,94
s#357419,28,0.9784723160652888,94
s#1946,28,0.9784723160652888,94
s#315877,28,0.9784723160652888,94
s#295422,27,0.9435268762058142,94
s#136269,27,0.9435268762058142,94
s#580138,40,1.397817594378984,94
s#29619,48,1.677381113254781,94
s#197980,54,1.8870537524116284,94
s#333049,70,2.446180790163222,94
s#1005081,30,1.0483631957842379,94
s#861345,24,0.8386905566273904,94
s#556280,30,1.0483631957842379,94
s#617980,21,0.7338542370489667,94
s#307449,21,0.7338542370489667,94
s#146063,21,0.7338542370489667,94
s#845145,21,0.7338542370489667,94
s#524281,21,0.7338542370489667,94
s#1011946,21,0.7338542370489667,94
s#638912,20,0.698908797189492,94
s#595907,20,0.698908797189492,94
s#1027127,24,0.8386905566273904,94
s#881160,5,0.174727199297373,98
s#760324,5,0.174727199297373,98
s#593921,4,0.13978175943789842,98
s#211482,4,0.13978175943789842,98
s#361660,4,0.13978175943789842,98
s#147968,4,0.13978175943789842,98
s#858986,6,0.2096726391568476,98
s#613672,4,0.13978175943789842,98
s#130823,6,0.2096726391568476,98
s#832644,9,0.3145089587352714,98
s#820268,7,0.2446180790163222,98
s#831511,8,0.27956351887579683,98
s#229417,4,0.13978175943789842,98
s#828740,9,0.3145089587352714,98
s#266790,9,0.3145089587352714,98
s#156748,9,0.3145089587352714,98
s#729983,10,0.349454398594746,98
s#441160,10,0.349454398594746,98
s#949864,12,0.4193452783136952,98
s#674010,6,0.2096726391568476,98
s#720939,4,0.13978175943789842,98
s#593268,3,0.1048363195784238,98
s#904012,4,0.13978175943789842,98
s#311087,3,0.1048363195784238,98
s#109063,3,0.1048363195784238,98
s#600805,3,0.1048363195784238,98
s#83144,3,0.1048363195784238,98
s#975322,3,0.1048363195784238,98
s#674001,2,0.06989087971894921,98
s#576480,2,0.06989087971894921,98
s#295721,2,0.06989087971894921,98
s#619120,2,0.06989087971894921,98
s#231201,2,0.06989087971894921,98
s#1015968,2,0.06989087971894921,98
s#287220,1,0.034945439859474604,98
s#209999,1,0.034945439859474604,98
s#132369,1,0.034945439859474604,98
s#21785,1,0.034945439859474604,98
s#158050,1,0.034945439859474604,98
s#798301,3,0.1048363195784238,98
s#937915,12,0.4193452783136952,98
s#623602,3,0.1048363195784238,98
s#663932,4,0.13978175943789842,98
s#794316,12,0.4193452783136952,98
s#631008,12,0.4193452783136952,98
s#463308,12,0.4193452783136952,98
s#994382,3,0.1048363195784238,98
s#539018,3,0.1048363195784238,98
s#899515,15,0.5241815978921189,98
s#646984,12,0.4193452783136952,98
s#800423,8,0.27956351887579683,102
s#909102,18,0.6290179174705428,102
s#412189,20,0.698908797189492,102
s#525650,20,0.698908797189492,102
s#197183,25,0.8736359964868651,102
s#577682,12,0.4193452783136952,102
s#116185,12,0.4193452783136952,102
s#87029,12,0.4193452783136952,102
s#719690,12,0.4193452783136952,102
s#133416,12,0.4193452783136952,102
s#620279,8,0.27956351887579683,102
s#32441,12,0.4193452783136952,102
s#692938,12,0.4193452783136952,102
s#705993,12,0.4193452783136952,102
s#142391,14,0.4892361580326444,102
s#678146,14,0.4892361580326444,102
s#115086,15,0.5241815978921189,102
s#533311,16,0.5591270377515937,102
s#142417,16,0.5591270377515937,102
s#661247,16,0.5591270377515937,102
s#432712,18,0.6290179174705428,102
s#649048,12,0.4193452783136952,102
s#138860,12,0.4193452783136952,102
s#92530,12,0.4193452783136952,102
s#25793,12,0.4193452783136952,102
s#837683,8,0.27956351887579683,102
s#944890,8,0.27956351887579683,102
s#762181,8,0.27956351887579683,102
s#586894,9,0.3145089587352714,102
s#498646,9,0.3145089587352714,102
s#260913,9,0.3145089587352714,102
s#330430,9,0.3145089587352714,102
s#171528,9,0.3145089587352714,102
s#225803,9,0.3145089587352714,102
s#334275,9,0.3145089587352714,102
s#531514,9,0.3145089587352714,102
s#506812,9,0.3145089587352714,102
s#532710,9,0.3145089587352714,102
s#770931,10,0.349454398594746,102
s#180576,10,0.349454398594746,102
s#764792,10,0.349454398594746,102
s#816644,12,0.4193452783136952,102
s#187547,12,0.4193452783136952,102
s#809765,12,0.4193452783136952,102
s#154158,12,0.4193452783136952,102
s#142886,12,0.4193452783136952,102
s#952239,8,0.27956351887579683,102
s#808823,12,0.4193452783136952,102
s#499795,18,0.6290179174705428,102
s#534810,18,0.6290179174705428,102
s#499602,4,0.13978175943789842,106
s#78199,3,0.1048363195784238,106
s#133241,3,0.1048363195784238,106
s#846745,3,0.1048363195784238,106
s#951369,3,0.1048363195784238,106
s#85244,3,0.1048363195784238,106
s#83249,3,0.1048363195784238,106
s#125156,4,0.13978175943789842,106
s#576480,2,0.06989087971894921,106
s#573390,2,0.06989087971894921,106
s#350150,2,0.06989087971894921,106
s#815729,3,0.1048363195784238,106
s#382797,3,0.1048363195784238,106
s#267077,3,0.1048363195784238,106
s#709742,3,0.1048363195784238,106
s#605315,3,0.1048363195784238,106
s#634925,3,0.1048363195784238,106
s#683215,3,0.1048363195784238,106
s#697521,3,0.1048363195784238,106
s#777896,3,0.1048363195784238,106
s#972277,3,0.1048363195784238,106
s#552206,2,0.06989087971894921,106
s#592393,3,0.1048363195784238,106
s#80972,3,0.1048363195784238,106
s#718046,2,0.06989087971894921,106
s#859075,3,0.1048363195784238,106
s#965948,4,0.13978175943789842,106
s#552662,3,0.1048363195784238,106
s#499692,3,0.1048363195784238,106
s#799095,3,0.1048363195784238,106
s#242555,3,0.1048363195784238,106
s#939420,3,0.1048363195784238,106
s#1061425,3,0.1048363195784238,106
s#982439,4,0.13978175943789842,106
s#617782,4,0.13978175943789842,106
s#837678,4,0.13978175943789842,106
s#86381,3,0.1048363195784238,106
s#719566,4,0.13978175943789842,106
s#647566,4,0.13978175943789842,106
s#965953,4,0.13978175943789842,106
s#132555,4,0.13978175943789842,106
s#618652,4,0.13978175943789842,106
s#109073,6,0.2096726391568476,106
s#498522,4,0.13978175943789842,106
s#133028,4,0.13978175943789842,106
s#617623,4,0.13978175943789842,106
s#175946,4,0.13978175943789842,106
s#176125,4,0.13978175943789842,106
s#570907,5,0.174727199297373,106
s#547665,5,0.174727199297373,106
s#909285,6,0.2096726391568476,110
s#154374,6,0.2096726391568476,110
s#880116,5,0.174727199297373,110
s#866591,5,0.174727199297373,110
s#109501,5,0.174727199297373,110
s#815958,5,0.174727199297373,110
s#116682,6,0.2096726391568476,110
s#813924,5,0.174727199297373,110
s#327439,9,0.3145089587352714,110
s#232702,6,0.2096726391568476,110
s#623511,6,0.2096726391568476,110
s#646690,6,0.2096726391568476,110
s#206440,6,0.2096726391568476,110
s#1067939,6,0.2096726391568476,110
s#381669,5,0.174727199297373,110
s#209846,7,0.2446180790163222,110
s#224536,7,0.2446180790163222,110
s#199393,7,0.2446180790163222,110
s#724503,7,0.2446180790163222,110
s#762181,7,0.2446180790163222,110
s#1062930,8,0.27956351887579683,110
s#223936,8,0.27956351887579683,110
s#208659,8,0.27956351887579683,110
s#27222,6,0.2096726391568476,110
s#262648,7,0.2446180790163222,110
s#601115,5,0.174727199297373,110
s#580278,5,0.174727199297373,110
s#812542,9,0.3145089587352714,110
s#347003,9,0.3145089587352714,110
s#267176,5,0.174727199297373,110
s#215630,5,0.174727199297373,110
s#492318,5,0.174727199297373,110
s#474648,5,0.174727199297373,110
s#296211,5,0.174727199297373,110
s#438601,5,0.174727199297373,110
s#190758,5,0.174727199297373,110
s#722437,5,0.174727199297373,110
s#307202,5,0.174727199297373,110
s#45693,5,0.174727199297373,110
s#221338,5,0.174727199297373,110
s#78275,5,0.174727199297373,110
s#544664,5,0.174727199297373,110
s#555539,5,0.174727199297373,110
s#521457,5,0.174727199297373,110
s#523300,5,0.174727199297373,110
s#359398,5,0.174727199297373,110
s#572331,5,0.174727199297373,110
s#22853,5,0.174727199297373,110
s#50253,5,0.174727199297373,110
s#210196,5,0.174727199297373,110
s#404778,8,0.27956351887579683,114
s#853851,5,0.174727199297373,114
s#141705,7,0.2446180790163222,114
s#582549,6,0.2096726391568476,114
s#533245,6,0.2096726391568476,114
s#638673,5,0.174727199297373,114
s#269518,5,0.174727199297373,114
s#441588,5,0.174727199297373,114
s#143485,5,0.174727199297373,114
s#339383,5,0.174727199297373,114
s#944567,5,0.174727199297373,114
s#214091,5,0.174727199297373,114
s#370339,5,0.174727199297373,114
s#956516,5,0.174727199297373,114
s#1061899,5,0.174727199297373,114
s#902127,4,0.13978175943789842,114
s#858296,4,0.13978175943789842,114
s#206404,4,0.13978175943789842,114
s#744946,4,0.13978175943789842,114
s#23697,4,0.13978175943789842,114
s#629296,4,0.13978175943789842,114
s#582651,4,0.13978175943789842,114
s#143328,5,0.174727199297373,114
s#206450,4,0.13978175943789842,114
s#129325,4,0.13978175943789842,114
s#844472,4,0.13978175943789842,114
s#949768,4,0.13978175943789842,114
s#50553,4,0.13978175943789842,114
s#1017345,4,0.13978175943789842,114
s#186080,4,0.13978175943789842,114
s#981322,4,0.13978175943789842,114
s#305858,4,0.13978175943789842,114
s#517236,4,0.13978175943789842,114
s#29323,4,0.13978175943789842,114
s#19298,4,0.13978175943789842,114
s#221935,4,0.13978175943789842,114
s#234424,4,0.13978175943789842,114
s#145484,4,0.13978175943789842,114
s#647774,4,0.13978175943789842,114
s#825819,4,0.13978175943789842,114
s#441586,4,0.13978175943789842,114
s#469264,4,0.13978175943789842,114
s#473109,4,0.13978175943789842,114
s#488324,4,0.13978175943789842,114
s#504414,4,0.13978175943789842,114
s#144238,4,0.13978175943789842,114
s#854984,4,0.13978175943789842,114
s#565755,4,0.13978175943789842,114
s#70027,4,0.13978175943789842,114
s#199970,4,0.13978175943789842,114
s#407006,1,0.034945439859474604,118
s#934614,2,0.06989087971894921,118
s#596029,3,0.1048363195784238,118
s#411542,1,0.034945439859474604,118
s#533884,3,0.1048363195784238,118
s#224603,1,0.034945439859474604,118
s#869665,1,0.034945439859474604,118
s#946563,2,0.06989087971894921,118
s#786899,2,0.06989087971894921,118
s#802001,2,0.06989087971894921,118
s#414023,2,0.06989087971894921,118
s#143247,2,0.06989087971894921,118
s#972267,2,0.06989087971894921,118
s#110048,2,0.06989087971894921,118
s#718222,2,0.06989087971894921,118
s#455319,2,0.06989087971894921,118
s#726023,2,0.06989087971894921,118
s#998835,2,0.06989087971894921,118
s#923566,1,0.034945439859474604,118
s#904010,1,0.034945439859474604,118
s#872802,1,0.034945439859474604,118
s#859343,1,0.034945439859474604,118
s#878959,1,0.034945439859474604,118
s#112623,1,0.034945439859474604,118
s#751999,1,0.034945439859474604,118
s#144957,1,0.034945439859474604,118
s#865463,1,0.034945439859474604,118
s#832077,1,0.034945439859474604,118
s#11415,1,0.034945439859474604,118
s#211694,1,0.034945439859474604,118
s#67858,1,0.034945439859474604,118
s#262730,1,0.034945439859474604,118
s#318244,1,0.034945439859474604,118
s#167521,1,0.034945439859474604,118
s#174428,1,0.034945439859474604,118
s#845962,1,0.034945439859474604,118
s#985998,5,0.174727199297373,118
s#985950,5,0.174727199297373,118
s#473425,3,0.1048363195784238,122
s#440965,4,0.13978175943789842,122
s#959029,5,0.174727199297373,122
s#195946,5,0.174727199297373,122
s#658117,5,0.174727199297373,122
s#438601,5,0.174727199297373,122
s#60766,5,0.174727199297373,122
s#250560,5,0.174727199297373,122
s#340322,5,0.174727199297373,122
s#463005,5,0.174727199297373,122
s#592370,5,0.174727199297373,122
s#734486,6,0.2096726391568476,122
s#367720,6,0.2096726391568476,122
s#587946,6,0.2096726391568476,122
s#766397,6,0.2096726391568476,122
s#239885,6,0.2096726391568476,122
s#734634,7,0.2446180790163222,122
s#946982,8,0.27956351887579683,122
s#416444,3,0.1048363195784238,122
s#773316,9,0.3145089587352714,122
s#536557,8,0.27956351887579683,122
s#935033,8,0.27956351887579683,122
s#815802,4,0.13978175943789842,122
s#57088,4,0.13978175943789842,122
s#589820,5,0.174727199297373,122
s#174438,4,0.13978175943789842,122
s#135749,3,0.1048363195784238,122
s#525282,3,0.1048363195784238,122
s#926908,4,0.13978175943789842,122
s#835428,4,0.13978175943789842,122
s#480791,4,0.13978175943789842,122
s#779475,4,0.13978175943789842,122
s#750444,4,0.13978175943789842,122
s#659334,4,0.13978175943789842,122
s#651867,4,0.13978175943789842,122
s#612964,4,0.13978175943789842,122
s#256821,4,0.13978175943789842,122
s#360270,4,0.13978175943789842,122
s#650658,4,0.13978175943789842,122
s#289260,4,0.13978175943789842,122
s#308821,4,0.13978175943789842,122
s#778345,4,0.13978175943789842,122
s#322215,4,0.13978175943789842,122
s#54234,4,0.13978175943789842,122
s#468242,4,0.13978175943789842,122
s#243493,4,0.13978175943789842,122
s#247521,4,0.13978175943789842,122
s#869236,4,0.13978175943789842,122
s#289276,4,0.13978175943789842,122
s#348961,4,0.13978175943789842,122
s#358719,4,0.13978175943789842,126
s#288289,4,0.13978175943789842,126
s#211923,4,0.13978175943789842,126
s#152544,4,0.13978175943789842,126
s#12666,6,0.2096726391568476,126
s#588466,4,0.13978175943789842,126
s#157133,5,0.174727199297373,126
s#1047012,4,0.13978175943789842,126
s#159199,1,0.034945439859474604,126
s#254913,3,0.1048363195784238,126
s#136590,3,0.1048363195784238,126
s#312575,3,0.1048363195784238,126
s#565543,3,0.1048363195784238,126
